,jobid,electron_threshold,electron_softmax,primary_softmax,vertex_threshold,muon_threshold,signal_count,background_count,signal_count_all,purity,efficiency,f1_score,sensitivity
1631,1631,400.0,0.8,0.8,2.0,0.0,181,31,317,0.8537735849056604,0.5709779179810726,0.6843100189035918,12.431131037356357
1632,1632,225.0,0.6,0.99,5.0,,270,66,379,0.8035714285714286,0.712401055408971,0.7552447552447553,14.729707590929486
1633,1633,400.0,0.7,0.9,5.0,,216,49,317,0.8150943396226416,0.6813880126182965,0.7422680412371134,13.268774523613345
1634,1634,225.0,0.7,0.9,3.0,100.0,259,55,379,0.8248407643312102,0.683377308707124,0.7474747474747474,14.6162155827623
1635,1635,0.0,0.6,0.8,2.0,25.0,275,158,409,0.6351039260969977,0.6723716381418093,0.653206650831354,13.215656611635849
1636,1636,0.0,0.8,0.9,4.0,0.0,271,69,409,0.7970588235294118,0.6625916870415648,0.7236315086782378,14.697038517213956
1637,1637,500.0,,0.95,4.0,0.0,202,42,274,0.8278688524590164,0.7372262773722628,0.7799227799227799,12.931724873222494
1638,1638,300.0,,0.8,2.0,100.0,237,49,351,0.8286713286713286,0.6752136752136753,0.7441130298273155,14.014103784941257
1639,1639,500.0,0.6,0.95,2.0,10.0,183,31,274,0.8551401869158879,0.6678832116788321,0.75,12.509622464551338
1640,1640,500.0,0.7,0.95,3.0,50.0,187,36,274,0.8385650224215246,0.6824817518248175,0.7525150905432596,12.52244621441135
1641,1641,400.0,0.8,0.99,3.0,50.0,192,36,317,0.8421052631578947,0.6056782334384858,0.7045871559633028,12.71551062782442
1642,1642,400.0,0.6,0.99,2.0,50.0,201,34,317,0.8553191489361702,0.6340694006309149,0.7282608695652175,13.111794268374188
1643,1643,200.0,0.8,0.8,5.0,10.0,255,47,386,0.8443708609271523,0.6606217616580311,0.7412790697674418,14.673601110035118
1644,1644,400.0,0.8,0.9,4.0,25.0,194,39,317,0.8326180257510729,0.61198738170347,0.7054545454545454,12.709362572360117
1645,1645,0.0,0.6,0.95,3.0,50.0,293,109,409,0.7288557213930348,0.7163814180929096,0.7225647348951912,14.613511773976821
1646,1646,225.0,0.8,0.99,3.0,100.0,234,44,379,0.841726618705036,0.6174142480211082,0.7123287671232877,14.034387367355173
1647,1647,300.0,0.9,0.95,3.0,100.0,187,31,351,0.8577981651376146,0.5327635327635327,0.657293497363796,12.665238129649753
1648,1648,350.0,0.6,0.8,3.5,0.0,235,48,331,0.8303886925795053,0.7099697885196374,0.7654723127035832,13.969300009527455
1649,1649,225.0,0.7,0.9,3.0,50.0,257,53,379,0.8290322580645161,0.6781002638522428,0.7460087082728591,14.596619140149565
1650,1650,300.0,0.7,0.99,4.0,0.0,237,46,351,0.8374558303886925,0.6752136752136753,0.7476340694006309,14.088187669183007
1651,1651,350.0,0.9,0.95,2.0,0.0,165,28,331,0.8549222797927462,0.4984894259818731,0.6297709923664122,11.87695988735346
1652,1652,0.0,0.8,0.95,3.0,50.0,265,57,409,0.8229813664596274,0.6479217603911981,0.7250341997264023,14.76787263324685
1653,1653,0.0,0.7,0.9,2.0,0.0,266,81,409,0.7665706051873199,0.6503667481662592,0.7037037037037036,14.279628180727505
1654,1654,0.0,0.7,0.8,5.0,10.0,295,128,409,0.6973995271867612,0.7212713936430318,0.7091346153846155,14.343390830626298
1655,1655,300.0,0.7,0.95,3.5,50.0,241,43,351,0.8485915492957746,0.6866096866096866,0.7590551181102362,14.300718981235931
1656,1656,250.0,0.9,0.95,5.0,50.0,200,36,366,0.847457627118644,0.546448087431694,0.6644518272425248,13.018891098082387
1657,1657,400.0,,,2.0,50.0,208,40,317,0.8387096774193549,0.6561514195583596,0.736283185840708,13.208013208019812
1658,1658,100.0,0.9,0.8,4.0,10.0,226,34,403,0.8692307692307693,0.5607940446650124,0.6817496229260935,14.015925008580556
1659,1659,500.0,0.7,0.8,2.0,25.0,176,31,274,0.8502415458937198,0.6423357664233577,0.7318087318087318,12.232845624681719
1660,1660,200.0,0.7,0.8,2.0,,251,52,386,0.8283828382838284,0.6502590673575129,0.7285921625544267,14.419573239497794
1661,1661,250.0,0.8,0.8,2.0,50.0,217,36,366,0.857707509881423,0.592896174863388,0.7011308562197093,13.642673112123914
1662,1662,0.0,0.9,0.9,2.0,50.0,214,39,409,0.8458498023715415,0.5232273838630807,0.6465256797583081,13.454064728085333
1663,1663,350.0,0.7,0.9,4.0,25.0,225,48,331,0.8241758241758241,0.6797583081570997,0.7450331125827815,13.617619485048056
1664,1664,400.0,0.7,,5.0,100.0,216,49,317,0.8150943396226416,0.6813880126182965,0.7422680412371134,13.268774523613345
1665,1665,0.0,0.8,0.95,,100.0,296,95,409,0.7570332480818415,0.7237163814180929,0.74,14.969363427755539
1666,1666,350.0,0.7,0.8,,25.0,251,76,331,0.7675840978593272,0.7583081570996979,0.7629179331306991,13.88033171659421
1667,1667,300.0,0.6,0.8,5.0,10.0,256,54,351,0.8258064516129032,0.7293447293447294,0.7745839636913767,14.539822956724858
1668,1668,350.0,0.8,0.99,4.0,50.0,206,42,331,0.8306451612903226,0.622356495468278,0.7115716753022453,13.081013081019622
1669,1669,200.0,0.6,0.9,5.0,50.0,284,67,386,0.8091168091168092,0.7357512953367875,0.7706919945725917,15.158798560214917
1670,1670,350.0,0.7,0.99,5.0,50.0,226,48,331,0.8248175182481752,0.6827794561933535,0.7471074380165289,13.653159309262
1671,1671,300.0,0.8,,5.0,25.0,228,43,351,0.8413284132841329,0.6495726495726496,0.7331189710610934,13.850013654461943
1672,1672,0.0,0.7,,3.0,0.0,291,176,409,0.6231263383297645,0.7114914425427873,0.6643835616438357,13.465874069437954
1673,1673,225.0,0.7,0.99,5.0,25.0,257,55,379,0.8237179487179487,0.6781002638522428,0.7438494934876991,14.549759888758054
1674,1674,225.0,,0.9,5.0,,286,89,379,0.7626666666666667,0.7546174142480211,0.7586206896551724,14.768976493537616
1675,1675,100.0,0.9,0.8,2.0,,214,32,403,0.8699186991869918,0.5310173697270472,0.6594761171032357,13.644141659555439
1676,1676,400.0,0.6,,,10.0,245,77,317,0.7608695652173914,0.7728706624605678,0.7668231611893584,13.653316208096143
1677,1677,200.0,,,4.0,10.0,285,81,386,0.7786885245901639,0.7383419689119171,0.7579787234042552,14.897188644445524
1678,1678,100.0,0.8,0.99,2.0,50.0,236,40,403,0.855072463768116,0.5856079404466501,0.695139911634757,14.205530664120765
1679,1679,250.0,,,,50.0,299,124,366,0.706855791962175,0.8169398907103825,0.7579214195183778,14.537877485956823
1680,1680,100.0,0.9,0.9,3.0,,226,36,403,0.8625954198473282,0.5607940446650124,0.6796992481203007,13.962326628663869
1681,1681,250.0,,0.95,2.0,50.0,245,56,366,0.813953488372093,0.6693989071038251,0.7346326836581708,14.121565233753756
1682,1682,200.0,0.8,,3.5,10.0,250,41,386,0.8591065292096219,0.6476683937823834,0.7385524372230428,14.655259544013731
1683,1683,200.0,,0.99,3.5,100.0,278,62,386,0.8176470588235294,0.7202072538860104,0.7658402203856748,15.076666818396605
1684,1684,500.0,0.7,0.9,4.0,,188,42,274,0.8173913043478261,0.6861313868613139,0.7460317460317462,12.396352899840796
1685,1685,225.0,0.6,0.95,2.0,25.0,247,48,379,0.8372881355932204,0.6517150395778364,0.7329376854599406,14.380895990567677
1686,1686,225.0,,0.9,3.0,50.0,273,68,379,0.8005865102639296,0.7203166226912929,0.7583333333333333,14.783778857316989
1687,1687,0.0,0.7,0.9,3.5,0.0,289,89,409,0.7645502645502645,0.706601466992665,0.7344345616264294,14.864556046348188
1688,1688,225.0,0.6,0.8,5.0,,278,77,379,0.7830985915492957,0.7335092348284961,0.7574931880108993,14.754708009672852
1689,1689,100.0,0.9,0.9,2.0,,214,32,403,0.8699186991869918,0.5310173697270472,0.6594761171032357,13.644141659555439
1690,1690,500.0,0.8,0.99,,,193,57,274,0.772,0.7043795620437956,0.7366412213740458,12.206391768249944
1691,1691,225.0,0.9,0.9,5.0,100.0,206,37,379,0.8477366255144033,0.5435356200527705,0.662379421221865,13.214906161451434
1692,1692,0.0,,0.95,5.0,50.0,308,141,409,0.6859688195991092,0.7530562347188264,0.717948717948718,14.535418688036668
1693,1693,100.0,0.8,,4.0,0.0,270,56,403,0.8282208588957055,0.6699751861042184,0.7407407407407408,14.953916941786204
1694,1694,300.0,0.9,,,50.0,206,46,351,0.8174603174603174,0.5868945868945868,0.6832504145936981,12.976780239983468
1695,1695,225.0,0.8,0.95,4.0,,241,49,379,0.8310344827586207,0.6358839050131926,0.7204783258594918,14.152007290304352
1696,1696,500.0,0.9,0.99,3.5,25.0,147,29,274,0.8352272727272727,0.5364963503649635,0.6533333333333332,11.080541913232814
1697,1697,400.0,0.9,0.99,3.0,50.0,162,30,317,0.84375,0.5110410094637224,0.6365422396856583,11.691342951089922
1698,1698,300.0,0.7,0.99,,25.0,263,73,351,0.7827380952380952,0.7492877492877493,0.7656477438136827,14.3478262830165
1699,1699,0.0,0.7,,3.0,50.0,291,189,409,0.60625,0.7114914425427873,0.6546681664791901,13.282272019500278
1700,1700,300.0,0.8,0.95,,100.0,249,64,351,0.7955271565495208,0.7094017094017094,0.75,14.074312131711116
1701,1701,300.0,,0.95,3.0,0.0,254,52,351,0.8300653594771242,0.7236467236467237,0.7732115677321157,14.520213542065749
1702,1702,350.0,0.9,,2.0,,166,29,331,0.8512820512820513,0.5015105740181269,0.6311787072243346,11.887506909054586
1703,1703,250.0,0.7,0.9,2.0,10.0,232,46,366,0.8345323741007195,0.6338797814207651,0.7204968944099379,13.914435338574359
1704,1704,500.0,0.7,,2.0,0.0,176,31,274,0.8502415458937198,0.6423357664233577,0.7318087318087318,12.232845624681719
1705,1705,400.0,0.8,0.9,2.0,25.0,181,31,317,0.8537735849056604,0.5709779179810726,0.6843100189035918,12.431131037356357
1706,1706,350.0,0.7,0.95,2.0,10.0,210,36,331,0.8536585365853658,0.6344410876132931,0.7279029462738301,13.389110974330103
1707,1707,350.0,0.9,,2.0,10.0,165,28,331,0.8549222797927462,0.4984894259818731,0.6297709923664122,11.87695988735346
1708,1708,0.0,0.9,0.99,,50.0,234,50,409,0.823943661971831,0.5721271393643031,0.6753246753246752,13.885345400868083
1709,1709,400.0,,0.9,4.0,10.0,225,49,317,0.8211678832116789,0.7097791798107256,0.7614213197969544,13.592747099928982
1710,1710,200.0,,0.9,4.0,,292,89,386,0.7664041994750657,0.7564766839378239,0.7614080834419819,14.95961317169395
1711,1711,350.0,0.9,0.8,3.0,,175,33,331,0.8413461538461539,0.5287009063444109,0.6493506493506495,12.134066792426887
1712,1712,350.0,0.7,0.99,3.0,10.0,220,43,331,0.8365019011406845,0.6646525679758308,0.7407407407407407,13.565781151520563
1713,1713,100.0,0.7,0.99,4.0,,271,64,403,0.808955223880597,0.6724565756823822,0.7344173441734417,14.806311683590948
1714,1714,0.0,,0.95,3.5,100.0,305,138,409,0.6884875846501128,0.7457212713936431,0.715962441314554,14.490987313440188
1715,1715,0.0,0.9,0.8,3.5,0.0,228,57,409,0.8,0.5574572127139364,0.6570605187319886,13.505554412907305
1716,1716,350.0,0.9,0.95,2.0,50.0,165,28,331,0.8549222797927462,0.4984894259818731,0.6297709923664122,11.87695988735346
1717,1717,400.0,0.9,0.95,5.0,,167,34,317,0.8308457711442786,0.526813880126183,0.6447876447876449,11.77927178483859
1718,1718,0.0,0.8,0.99,3.5,25.0,252,49,409,0.8372093023255814,0.6161369193154034,0.7098591549295773,14.525038526146721
1719,1719,250.0,0.8,0.99,3.0,,228,44,366,0.8382352941176471,0.6229508196721312,0.7147335423197493,13.82453062707098
1720,1720,200.0,0.6,0.9,4.0,50.0,279,65,386,0.811046511627907,0.7227979274611399,0.7643835616438357,15.04267186187966
1721,1721,0.0,0.6,0.9,5.0,50.0,305,138,409,0.6884875846501128,0.7457212713936431,0.715962441314554,14.490987313440188
1722,1722,100.0,0.8,0.95,,50.0,294,79,403,0.7882037533512064,0.7295285359801489,0.7577319587628866,15.222742968507832
1723,1723,0.0,0.8,0.8,3.0,10.0,270,84,409,0.7627118644067796,0.6601466992665037,0.7077326343381389,14.350338093223815
1724,1724,225.0,0.6,0.9,,50.0,300,104,379,0.7425742574257426,0.7915567282321899,0.7662835249042147,14.925557853149838
1725,1725,0.0,0.8,,2.0,0.0,255,111,409,0.6967213114754098,0.6234718826405868,0.6580645161290322,13.329063523977576
1726,1726,250.0,0.6,0.8,3.0,50.0,260,58,366,0.8176100628930818,0.7103825136612022,0.760233918128655,14.580076006393153
1727,1727,500.0,0.6,0.8,5.0,25.0,202,41,274,0.831275720164609,0.7372262773722628,0.7814313346228241,12.9583060418116
1728,1728,350.0,0.6,,4.0,50.0,235,53,331,0.8159722222222222,0.7099697885196374,0.7592891760904684,13.847507798236556
1729,1729,225.0,0.6,,3.5,0.0,269,63,379,0.8102409638554217,0.7097625329815304,0.7566807313642756,14.763292968613351
1730,1730,200.0,0.7,,,100.0,300,97,386,0.7556675062972292,0.7772020725388601,0.7662835249042146,15.056568396854868
1731,1731,350.0,0.6,0.8,3.5,10.0,235,48,331,0.8303886925795053,0.7099697885196374,0.7654723127035832,13.969300009527455
1732,1732,100.0,0.9,0.99,5.0,,219,37,403,0.85546875,0.543424317617866,0.6646433990895295,13.6875
1733,1733,250.0,,0.99,4.0,0.0,261,63,366,0.8055555555555556,0.7131147540983607,0.7565217391304347,14.5
1734,1734,400.0,,0.95,5.0,25.0,230,51,317,0.8185053380782918,0.7255520504731862,0.7692307692307693,13.720649684253551
1735,1735,200.0,0.8,0.99,5.0,100.0,249,48,386,0.8383838383838383,0.6450777202072538,0.7291361639824304,14.448445444322921
1736,1736,500.0,,0.9,4.0,10.0,202,42,274,0.8278688524590164,0.7372262773722628,0.7799227799227799,12.931724873222494
1737,1737,400.0,0.6,,5.0,10.0,225,48,317,0.8241758241758241,0.7097791798107256,0.7627118644067797,13.617619485048056
1738,1738,400.0,,0.95,3.5,10.0,225,46,317,0.8302583025830258,0.7097791798107256,0.7653061224489796,13.667776632692707
1739,1739,400.0,0.6,0.95,4.0,50.0,220,44,317,0.8333333333333334,0.694006309148265,0.7573149741824441,13.540064007726599
1740,1740,200.0,,0.95,4.0,10.0,285,71,386,0.800561797752809,0.7383419689119171,0.7681940700808625,15.10496979009063
1741,1741,350.0,0.6,0.95,3.5,50.0,235,46,331,0.8362989323843416,0.7099697885196374,0.7679738562091502,14.0189246773895
1742,1742,500.0,0.8,,2.0,50.0,164,28,274,0.8541666666666666,0.5985401459854015,0.7038626609442061,11.83568051838733
1743,1743,250.0,0.6,0.9,2.0,25.0,240,49,366,0.8304498269896193,0.6557377049180327,0.7328244274809159,14.117647058823529
1744,1744,225.0,,0.9,2.0,25.0,253,61,379,0.8057324840764332,0.6675461741424802,0.7301587301587302,14.27761599397244
1745,1745,225.0,0.7,,2.0,50.0,239,47,379,0.8356643356643356,0.6306068601583114,0.7187969924812031,14.132366264139074
1746,1746,500.0,0.8,0.9,4.0,10.0,174,36,274,0.8285714285714286,0.635036496350365,0.7190082644628101,12.007140732556964
1747,1747,350.0,0.7,0.95,4.0,0.0,225,47,331,0.8272058823529411,0.6797583081570997,0.746268656716418,13.64262890829373
1748,1748,100.0,0.9,0.9,4.0,50.0,226,34,403,0.8692307692307693,0.5607940446650124,0.6817496229260935,14.015925008580556
1749,1749,350.0,0.9,0.9,4.0,0.0,175,33,331,0.8413461538461539,0.5287009063444109,0.6493506493506495,12.134066792426887
1750,1750,225.0,0.6,0.8,3.0,0.0,267,60,379,0.8165137614678899,0.7044854881266491,0.7563739376770539,14.765133738369139
1751,1751,100.0,0.7,0.9,3.0,50.0,286,65,403,0.8148148148148148,0.7096774193548387,0.7586206896551724,15.265550662751641
1752,1752,0.0,,0.99,,10.0,317,133,409,0.7044444444444444,0.7750611246943765,0.7380675203725262,14.943523309075704
1753,1753,200.0,0.8,0.8,3.0,,250,43,386,0.8532423208191127,0.6476683937823834,0.7363770250368189,14.60515594592465
1754,1754,350.0,0.6,0.95,,25.0,262,80,331,0.7660818713450293,0.7915407854984894,0.7786032689450224,14.167337445419928
1755,1755,500.0,0.6,0.95,2.0,100.0,184,33,274,0.847926267281106,0.6715328467153284,0.7494908350305499,12.490733892759204
1756,1756,350.0,0.6,0.95,,100.0,264,82,331,0.7630057803468208,0.797583081570997,0.7799113737075333,14.192727927060417
1757,1757,500.0,0.7,0.8,3.0,100.0,188,38,274,0.831858407079646,0.6861313868613139,0.752,12.5055739784695
1758,1758,300.0,0.7,,3.0,0.0,240,46,351,0.8391608391608392,0.6837606837606838,0.7535321821036107,14.191497503737983
1759,1759,200.0,0.8,0.8,3.0,0.0,249,41,386,0.8586206896551725,0.6450777202072538,0.7366863905325444,14.621783465916115
1760,1760,400.0,,0.99,5.0,100.0,229,51,317,0.8178571428571428,0.722397476340694,0.7671691792294808,13.685367576878807
1761,1761,100.0,0.7,0.8,,50.0,320,115,403,0.735632183908046,0.794044665012407,0.7637231503579952,15.342825647532292
1762,1762,100.0,0.7,0.99,3.5,100.0,270,59,403,0.8206686930091185,0.6699751861042184,0.7377049180327869,14.885581853339225
1763,1763,500.0,0.8,0.9,4.0,100.0,174,38,274,0.8207547169811321,0.635036496350365,0.7160493827160495,11.950369063535945
1764,1764,250.0,0.9,0.8,3.0,,196,34,366,0.8521739130434782,0.5355191256830601,0.6577181208053691,12.923857278557426
1765,1765,300.0,0.7,0.95,,25.0,269,76,351,0.7797101449275362,0.7663817663817664,0.7729885057471265,14.482473165364652
1766,1766,400.0,0.6,,4.0,100.0,221,48,317,0.8215613382899628,0.6971608832807571,0.7542662116040956,13.474607814778201
1767,1767,0.0,0.6,0.95,3.5,100.0,298,116,409,0.7198067632850241,0.7286063569682152,0.724179829890644,14.645900978053115
1768,1768,500.0,,0.8,,100.0,227,75,274,0.7516556291390728,0.8284671532846716,0.7881944444444444,13.062382164619498
1769,1769,350.0,0.7,0.8,,100.0,253,78,331,0.7643504531722054,0.7643504531722054,0.7643504531722054,13.906137661211611
1770,1770,100.0,0.9,0.95,2.0,,211,32,403,0.8683127572016461,0.5235732009925558,0.6532507739938079,13.535656311001226
1771,1771,100.0,,0.95,3.0,10.0,299,83,403,0.7827225130890052,0.7419354838709677,0.7617834394904458,15.29817085188986
1772,1772,350.0,0.9,,3.5,50.0,175,32,331,0.8454106280193237,0.5287009063444109,0.6505576208178439,12.163340819996028
1773,1773,100.0,0.9,0.8,3.0,50.0,225,33,403,0.872093023255814,0.5583126550868487,0.680786686838124,14.007888143205532
1774,1774,0.0,0.7,0.9,,0.0,321,139,409,0.6978260869565217,0.784841075794621,0.7387802071346375,14.966702172257037
1775,1775,400.0,,0.9,2.0,25.0,208,39,317,0.8421052631578947,0.6561514195583596,0.7375886524822696,13.234723069896177
1776,1776,300.0,0.8,0.9,,10.0,248,62,351,0.8,0.7065527065527065,0.7503782148260211,14.085453489327207
1777,1777,225.0,0.9,,3.0,0.0,200,33,379,0.8583690987124464,0.5277044854881267,0.6535947712418301,13.102435641608368
1778,1778,200.0,0.7,0.99,4.0,,263,56,386,0.8244514106583072,0.6813471502590673,0.7460992907801419,14.72517303813897
1779,1779,500.0,0.8,0.95,5.0,10.0,179,38,274,0.8248847926267281,0.6532846715328468,0.729124236252546,12.15131177610814
1780,1780,400.0,0.9,,2.0,0.0,154,26,317,0.8555555555555555,0.48580441640378547,0.6197183098591549,11.47848228449892
1781,1781,350.0,0.7,0.95,3.5,10.0,225,43,331,0.8395522388059702,0.6797583081570997,0.7512520868113524,13.744062490084337
1782,1782,0.0,0.9,,5.0,10.0,234,88,409,0.7267080745341615,0.5721271393643031,0.6402188782489739,13.040310174263254
1783,1783,200.0,0.7,0.99,,,291,84,386,0.776,0.7538860103626943,0.7647831800262813,15.027175383284778
1784,1784,0.0,0.9,0.9,2.0,0.0,214,39,409,0.8458498023715415,0.5232273838630807,0.6465256797583081,13.454064728085333
1785,1785,200.0,0.7,0.9,,,301,99,386,0.7525,0.7797927461139896,0.7659033078880406,15.05
1786,1786,300.0,,0.99,3.5,,257,59,351,0.8132911392405063,0.7321937321937322,0.7706146926536731,14.457379526899407
1787,1787,300.0,0.9,0.9,3.5,10.0,187,30,351,0.8617511520737328,0.5327635327635327,0.6584507042253521,12.694387162749845
1788,1788,225.0,0.9,0.99,2.0,,188,30,379,0.8623853211009175,0.49604221635883905,0.6298157453936348,12.732966675797611
1789,1789,250.0,0.8,0.9,3.5,50.0,233,42,366,0.8472727272727273,0.6366120218579235,0.7269890795631826,14.050428657323783
1790,1790,100.0,0.6,0.8,,100.0,334,152,403,0.6872427983539094,0.8287841191066998,0.7514060742407199,15.150547668325585
1791,1791,300.0,0.7,,3.5,100.0,243,48,351,0.8350515463917526,0.6923076923076923,0.7570093457943926,14.244912276781346
1792,1792,300.0,0.6,0.99,3.5,100.0,248,47,351,0.8406779661016949,0.7065527065527065,0.7678018575851393,14.439118241541633
1793,1793,250.0,0.6,0.9,,50.0,292,100,366,0.7448979591836735,0.7978142076502732,0.7704485488126649,14.748227150462277
1794,1794,200.0,0.7,0.95,5.0,10.0,273,57,386,0.8272727272727273,0.7072538860103627,0.7625698324022346,15.028155393974822
1795,1795,300.0,,0.8,,0.0,287,101,351,0.7396907216494846,0.8176638176638177,0.776725304465494,14.570217469667435
1796,1796,100.0,0.8,,2.0,25.0,250,46,403,0.8445945945945946,0.6203473945409429,0.7153075822603719,14.53095484297741
1797,1797,300.0,0.7,0.95,3.5,10.0,241,43,351,0.8485915492957746,0.6866096866096866,0.7590551181102362,14.300718981235931
1798,1798,100.0,0.6,0.95,4.0,25.0,295,79,403,0.7887700534759359,0.7320099255583127,0.7593307593307594,15.254086854853066
1799,1799,400.0,,0.9,3.0,10.0,223,45,317,0.832089552238806,0.7034700315457413,0.7623931623931623,13.621893045728031
1800,1800,400.0,0.7,0.95,4.0,10.0,210,43,317,0.8300395256916996,0.6624605678233438,0.7368421052631579,13.202586882700562
